"dataset_name","groupKeys","id","model_name","name","test_best_historical_mae","test_best_historical_mse","test_best_historical_mse_Target_Bitcoin","test_best_historical_mse_Target_Ethereum","test_best_historical_r2","test_best_historical_rmse"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","6qs1k2cz","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451274","0.4514963466782953","0.4161008821199444","undefined","0.4161008821199444","-2.3366113918097895","0.5213452703688302"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","7cl8ces2","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451274","0.43333557370103865","0.3981949253110604","undefined","0.3981949253110604","-2.1229417818733407","0.5019186603153628"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0_vsparsity_benchmarking_gaus","57eul8mj","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0_vsparsity_benchmarking_gaus_seed1451274","0.3975836787292372","0.3443980402430021","undefined","0.3443980402430021","-1.4540483262885395","0.4671336926155734"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","vdmtczf2","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451273","0.4420853273276727","0.38912901413492074","undefined","0.38912901413492074","-2.167275337428032","0.5111252207719803"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","5jj3gpmu","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451273","0.420500945928456","0.3640427474590931","undefined","0.3640427474590931","-1.866793045552141","0.4889992672250972"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0_vsparsity_benchmarking_gaus","qadhleyv","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0_vsparsity_benchmarking_gaus_seed1451273","0.39500657930083505","0.34206864953658905","undefined","0.34206864953658905","-1.440648662219919","0.4636225229811636"
"crypto","group-omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","j9r1ec5a","omp_deeptime","omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451271_tol1e-3","0.4609678038479876","0.4151201195391314","undefined","0.4151201195391314","-2.846730797641176","0.5327402340919469"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","cu7cthc0","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451272","0.4479652129571961","0.396627420335584","undefined","0.396627420335584","-2.247350190039893","0.5174628839780694"
"crypto","group-omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","9h8p1wg0","omp_deeptime","omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451271_tol1e-3","0.4202718089906439","0.35391235869620036","undefined","0.35391235869620036","-1.962186001023876","0.48753079794454823"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","lckfhipm","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451272","0.4293950260570125","0.3920938423830481","undefined","0.3920938423830481","-1.9729096003040016","0.4979246169534451"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0","kkhpamqd","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0_seed1451269","0.451315966241593","0.38915899490426104","undefined","0.38915899490426104","-2.698789836196537","0.5207465782519097"
"crypto","group-omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0_vsparsity_benchmarking_gaus","04tf0daj","omp_deeptime","omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0_vsparsity_benchmarking_gaus_seed1451271_tol1e-3","0.3854886432526306","0.3140842920386775","undefined","0.3140842920386775","-1.420805332802282","0.45258672222165586"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0_vsparsity_benchmarking_gaus","5o3s8rhu","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0_vsparsity_benchmarking_gaus_seed1451272","0.39528710998642913","0.3400782662842485","undefined","0.3400782662842485","-1.4820760859225626","0.46366393542357814"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0","oh7mg0hp","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0_seed1451269","0.42043839635919217","0.3476911119714101","undefined","0.3476911119714101","-2.117148961577489","0.4874327634567643"
"crypto","group-omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","wpjwjtp7","omp_deeptime","omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451270_tol1e-3","0.44958447008744273","0.39590053795877195","undefined","0.39590053795877195","-2.512421461283638","0.5190878057996232"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","ib0whu5a","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451271","0.4435921873460951","0.3918110726573958","undefined","0.3918110726573958","-2.1913370156400624","0.5128250852670518"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.01","vbnqinvh","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.01_seed1451133","0.4478866285958808","0.3866361696799976","undefined","0.3866361696799976","-2.552885212333254","0.5159542884806272"
"traffic","group-deeptime_traffic_in672_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.0001","pprjpz19","deeptime","deeptime_traffic_in672_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.0001_seed1451140","0.28288424624881625","0.1749947459946884","undefined","undefined","0.9077513874125068","0.3884765557311239"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","wpgvylx3","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451265","0.9630768118840092","1.5094303650645404","undefined","1.5094303650645404","-21.62139023809454","1.0256943553323403"
"crypto","group-omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","grye86bi","omp_deeptime","omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451270_tol1e-3","0.4221717090033678","0.35489019976910485","undefined","0.35489019976910485","-2.0605715651509473","0.490101864771775"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","2l0g8lly","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451271","0.4233138786007587","0.3705436568431064","undefined","0.3705436568431064","-1.8887667341885443","0.4915636628933598"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.05","jbq64ows","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.05_seed1451121","0.3838435334536015","0.2876376020013989","0.2876376020013989","undefined","-2.412762573111246","0.447029739427146"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0","324cqq3x","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0_seed1451268","0.45393463747898455","0.392722420903766","undefined","0.392722420903766","-2.80341987179476","0.5235038051025978"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","di4wyucs","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451265","0.6525789940396107","0.757345430965342","undefined","0.757345430965342","-7.123268670044131","0.7242615691711363"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.05","7og37hd0","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.05_seed1451134","0.4451314420043987","0.389207372596739","undefined","0.389207372596739","-2.4474853930015033","0.5147914266900313"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.01","ntbv7atp","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.01_seed1451133","0.4204805916205742","0.34790893088649233","undefined","0.34790893088649233","-2.085327662695146","0.48702135473281255"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","vobqy2l1","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451262","0.9197246942153098","1.3642746493090785","1.3642746493090785","undefined","-25.59997664902782","0.972108337398734"
"crypto","group-omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0_vsparsity_benchmarking_gaus","rd1frjw6","omp_deeptime","omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0_vsparsity_benchmarking_gaus_seed1451270_tol1e-3","0.38219790137593","0.3092750510005635","undefined","0.3092750510005635","-1.3580889605421935","0.4487503281236328"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std0_vsparsity_benchmarking_gaus","zzlo1xy9","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std0_vsparsity_benchmarking_gaus_seed1451265","0.49141167519525825","0.5080905785462","undefined","0.5080905785462","-2.3004632485409244","0.5711109904636249"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0_vsparsity_benchmarking_gaus","qw9qzb7f","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0_vsparsity_benchmarking_gaus_seed1451271","0.3954035902829289","0.3350084614712323","undefined","0.3350084614712323","-1.4304265752203569","0.46455143661788795"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","1qxsc3e1","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451262","0.5908756442910668","0.6142020432437821","0.6142020432437821","undefined","-7.95379190348474","0.6518130369348735"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0","r71uegkm","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0_seed1451268","0.42340283243529","0.3504283145892669","undefined","0.3504283145892669","-2.1823879436946063","0.49065808922501025"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.05","383ze9xs","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.05_seed1451121","0.3577251110271262","0.2572847075017758","0.2572847075017758","undefined","-1.8247848504820607","0.41883096077675736"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","q8lww1kp","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451264","0.9661041167786472","1.5214308683218012","undefined","1.5214308683218012","-21.86172921802819","1.0286106651394686"
"traffic","group-deeptime_traffic_in672_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.005","2wu5knc4","deeptime","deeptime_traffic_in672_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.005_seed1451138","0.28860010345117787","0.18138887239239376","undefined","undefined","0.9048851590331132","0.39768334852255544"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std0_vsparsity_benchmarking_gaus","7k5wc1bp","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std0_vsparsity_benchmarking_gaus_seed1451262","0.4130306044044202","0.36578988686869535","0.36578988686869535","undefined","-2.13196505805943","0.48090285958320145"
"crypto","group-omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","kjkgpb53","omp_deeptime","omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451269_tol1e-3","0.4784156585453408","0.4370966522679778","undefined","0.4370966522679778","-3.0709152769953434","0.5480190507448508"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","3r3gs9fn","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451270","0.44347408936745464","0.400182476529428","undefined","0.400182476529428","-2.19348040463898","0.5128406443912059"
"traffic","group-deeptime_traffic_in672_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.0001","qc2l8ihh","deeptime","deeptime_traffic_in672_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.0001_seed1451140","0.23117465562986272","0.1372391834839456","undefined","undefined","0.928350369832342","0.3310759535872189"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.05","a8o2mmt4","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.05_seed1451134","0.4218950934248902","0.3548029528685758","undefined","0.3548029528685758","-2.04511691417183","0.4894027637601036"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","mkc5vyyc","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451264","0.6552325379325484","0.7646756445438836","undefined","0.7646756445438836","-7.193249572748177","0.7266820200012761"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.01","uv3mq445","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.01_seed1451132","0.4455953495877984","0.38508732056197686","undefined","0.38508732056197686","-2.566578742552971","0.5145020179947349"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","6i0i7p7r","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451261","0.924689991619571","1.3766685104099492","1.3766685104099492","undefined","-25.84327752379537","0.976833994968322"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","9ekoey5z","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451270","0.4232084627173162","0.3621681873042159","undefined","0.3621681873042159","-1.9128800281960583","0.4919171773231059"
"crypto","group-omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","aotqa23o","omp_deeptime","omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451269_tol1e-3","0.42150790547341255","0.353681967337794","undefined","0.353681967337794","-2.011909633881696","0.489393700264955"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","93c4jfyu","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451261","0.5942693523402962","0.618724292207479","0.618724292207479","undefined","-8.027403462617915","0.6551186838771628"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0","f8nuolid","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0_seed1451267","0.45189198308864154","0.39184393840905335","undefined","0.39184393840905335","-2.682957194472809","0.5207622385370203"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std0_vsparsity_benchmarking_gaus","soiuzzhv","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std0_vsparsity_benchmarking_gaus_seed1451264","0.49141167519525825","0.5080905785462","undefined","0.5080905785462","-2.3004632485409244","0.5711109904636249"
"traffic","group-deeptime_traffic_in672_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.005","rachfy5j","deeptime","deeptime_traffic_in672_out96_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.005_seed1451138","0.23387416982162929","0.13887225256703434","undefined","undefined","0.9281011272972854","0.3352287346985148"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.05","ntegsdce","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.05_seed1451133","0.4457302313874997","0.38743946639875104","undefined","0.38743946639875104","-2.4305886577276374","0.5144454457135922"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std0_vsparsity_benchmarking_gaus","aoita7nn","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std0_vsparsity_benchmarking_gaus_seed1451261","0.4130306044044202","0.36578988686869535","0.36578988686869535","undefined","-2.13196505805943","0.48090285958320145"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.05","ffvc1u7b","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.05_seed1451120","0.3815922719703396","0.28360920186125005","0.28360920186125005","undefined","-2.295170332791902","0.44425701879356777"
"crypto","group-inrplay_deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0","0xcyek79","inrplay_deeptime","inrplay_deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0_seed1451273","undefined","undefined","undefined","undefined","undefined","undefined"
"crypto","group-inrplay_deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0","bl60v5nq","inrplay_deeptime","inrplay_deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0_seed1451273","undefined","undefined","undefined","undefined","undefined","undefined"
"crypto","group-inrplay_deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0","9j1nz7b0","inrplay_deeptime","inrplay_deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0_seed1451272","undefined","undefined","undefined","undefined","undefined","undefined"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.01","9buc6p3c","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.01_seed1451120","0.3850204438337528","0.28588563693268676","0.28588563693268676","undefined","-2.4246202450650864","0.4479873628046784"
"crypto","group-inrplay_deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0","wcnoi2gk","inrplay_deeptime","inrplay_deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0_seed1451272","undefined","undefined","undefined","undefined","undefined","undefined"
"crypto","group-inrplay_deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0","x8xee6t7","inrplay_deeptime","inrplay_deeptime_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0_seed1451271","undefined","undefined","undefined","undefined","undefined","undefined"
"crypto","group-inrplay_deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0","9iisey5j","inrplay_deeptime","inrplay_deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0_seed1451271","undefined","undefined","undefined","undefined","undefined","undefined"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","00w7yjnu","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451263","0.9611478769622054","1.505309274012348","undefined","1.505309274012348","-21.461737200987468","1.024093021509359"
"traffic","group-deeptime_traffic_in672_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.0001","so4is5ow","deeptime","deeptime_traffic_in672_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.0001_seed1451139","0.2655606993662949","0.1603183935898945","undefined","undefined","0.9148206808800368","0.3720487343006557"
"crypto","group-mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0_vsparsity_benchmarking_gaus","tp9d9pcl","mixture_experts_deeptime","mixture_experts_deeptime_crypto_in105_out15_K15_noise_gaussian_std0_vsparsity_benchmarking_gaus_seed1451270","0.3933772978251832","0.33743482073261977","undefined","0.33743482073261977","-1.4910861992932871","0.46207924392808186"
"crypto","group-omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0_vsparsity_benchmarking_gaus","yivakvbz","omp_deeptime","omp_deeptime_crypto_in105_out15_nonzero15_noise_gaussian_std0_vsparsity_benchmarking_gaus_seed1451269_tol1e-3","0.3842889731099819","0.3126317279206009","undefined","0.3126317279206009","-1.3967132914466556","0.4512308556913581"
"crypto","group-nbeats_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0","3wchknrs","nbeats","nbeats_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0_seed1451270","undefined","undefined","undefined","undefined","undefined","undefined"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus","dmpkaan8","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_seed1451260","0.9203489507955466","1.3705963676619544","1.3705963676619544","undefined","-26.02097190161602","0.9725132107121696"
"crypto","group-nbeats_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0","449m8cly","nbeats","nbeats_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0_seed1451270","undefined","undefined","undefined","undefined","undefined","undefined"
"crypto","group-nbeats_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0","kxeljvrh","nbeats","nbeats_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0_seed1451269","undefined","undefined","undefined","undefined","undefined","undefined"
"crypto","group-nbeats_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0","41sbtom1","nbeats","nbeats_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0_seed1451269","undefined","undefined","undefined","undefined","undefined","undefined"
"crypto","group-nbeats_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0","jditxne5","nbeats","nbeats_crypto_in105_out15_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_0.0_seed1451268","undefined","undefined","undefined","undefined","undefined","undefined"
"crypto","group-nbeats_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0","az6kc2cm","nbeats","nbeats_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0_seed1451268","undefined","undefined","undefined","undefined","undefined","undefined"
"traffic","group-deeptime_traffic_in672_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.005","52h3d4h2","deeptime","deeptime_traffic_in672_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.005_seed1451137","0.2773030399454741","0.17248209666875944","undefined","undefined","0.9093621057224904","0.3872425829199496"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0","ce7hsmhn","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_0.0_seed1451267","0.4226845346586262","0.3496245537406465","undefined","0.3496245537406465","-2.1930020006212327","0.48940941085936"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.01","cwkrnhay","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.01_seed1451120","0.3606552550948844","0.25581451159601065","0.25581451159601065","undefined","-1.9555372787089256","0.421490993809768"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","cfpri1kn","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451263","0.6523485635643649","0.7560476522736884","undefined","0.7560476522736884","-7.077455627638156","0.7239114375191749"
"crypto","group-deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.01","v6z4xgsq","deeptime","deeptime_crypto_in105_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_dictregul_0.01_seed1451132","0.41814004101179614","0.34579764940539814","undefined","0.34579764940539814","-2.093553136643449","0.4846295403578618"
"undefined","group-naive_martingle_crypto_in15_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus","kg2ug0lv","undefined","naive_martingle_crypto_in15_out15_noise_gaussian_std0.5_vsparsity_benchmarking_gaus_seed1451260","0.5913386307794154","0.6161353526695833","0.6161353526695833","undefined","-8.067186330743928","0.6520810117495353"
"traffic","group-deeptime_traffic_in672_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.001","2dznitcq","deeptime","deeptime_traffic_in672_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.001_seed1451139","0.27348256055164877","0.16755635895139917","undefined","undefined","0.9114107987329516","0.38263004725255706"
"etth2","group-deeptime_etth2_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.005","87pd10ao","deeptime","deeptime_etth2_in288_out96_noise_gaussian_std1.0_vsparsity_benchmarking_gaus_dictregul_0.005_seed1451135","0.3259753690325308","0.16833361865018262","undefined","undefined","-0.9726562919167668","0.387922250976618"
"crypto","group-maml_deeptime_crypto_in105_out15_noise_gaussian_std0_L1True_vsparsity_benchmarking_gaus","u9p9ozlj","maml_deeptime","maml_deeptime_crypto_in105_out15_noise_gaussian_std0_L1True_vsparsity_benchmarking_gaus_seed1451264","undefined","undefined","undefined","undefined","undefined","undefined"
